,dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
2017768,1842-07-01,17.495,1.358,Dijon,France,47.42N,5.92E
2017769,1842-08-01,19.097,1.379,Dijon,France,47.42N,5.92E
2017770,1842-09-01,12.936,1.3119999999999998,Dijon,France,47.42N,5.92E
2017771,1842-10-01,6.055,1.369,Dijon,France,47.42N,5.92E
2017772,1842-11-01,2.511,1.669,Dijon,France,47.42N,5.92E
2017773,1842-12-01,1.255,2.113,Dijon,France,47.42N,5.92E
2017774,1843-01-01,0.7759999999999999,2.103,Dijon,France,47.42N,5.92E
2017775,1843-02-01,3.0570000000000004,1.3769999999999998,Dijon,France,47.42N,5.92E
2017776,1843-03-01,4.697,1.5319999999999998,Dijon,France,47.42N,5.92E
2017777,1843-04-01,8.437999999999999,1.062,Dijon,France,47.42N,5.92E
2017778,1843-05-01,11.533,0.949,Dijon,France,47.42N,5.92E
2017779,1843-06-01,13.941,1.4369999999999998,Dijon,France,47.42N,5.92E
2017780,1843-07-01,16.497,1.056,Dijon,France,47.42N,5.92E
2017781,1843-08-01,17.276,1.778,Dijon,France,47.42N,5.92E
2017782,1843-09-01,14.273,1.027,Dijon,France,47.42N,5.92E
2017783,1843-10-01,8.719999999999999,1.1740000000000002,Dijon,France,47.42N,5.92E
2017784,1843-11-01,4.5760000000000005,0.521,Dijon,France,47.42N,5.92E
2017785,1843-12-01,1.499,3.256,Dijon,France,47.42N,5.92E
2017786,1844-01-01,-1.143,1.138,Dijon,France,47.42N,5.92E
2017787,1844-02-01,-0.135,1.609,Dijon,France,47.42N,5.92E
2017788,1844-03-01,3.901,2.125,Dijon,France,47.42N,5.92E
2017789,1844-04-01,10.314,0.785,Dijon,France,47.42N,5.92E
2017790,1844-05-01,11.611,0.782,Dijon,France,47.42N,5.92E
2017791,1844-06-01,17.250999999999998,0.841,Dijon,France,47.42N,5.92E
2017792,1844-07-01,16.903,0.973,Dijon,France,47.42N,5.92E
2017793,1844-08-01,14.636,2.752,Dijon,France,47.42N,5.92E
2017794,1844-09-01,14.497,0.4320000000000001,Dijon,France,47.42N,5.92E
2017795,1844-10-01,8.94,0.642,Dijon,France,47.42N,5.92E
2017796,1844-11-01,4.908,0.484,Dijon,France,47.42N,5.92E
2017797,1844-12-01,-2.181,1.056,Dijon,France,47.42N,5.92E
2017798,1845-01-01,-0.03799999999999998,1.893,Dijon,France,47.42N,5.92E
2017799,1845-02-01,-3.847,3.384,Dijon,France,47.42N,5.92E
2017800,1845-03-01,0.5490000000000004,0.745,Dijon,France,47.42N,5.92E
2017801,1845-04-01,8.599,1.072,Dijon,France,47.42N,5.92E
2017802,1845-05-01,10.201,1.6840000000000002,Dijon,France,47.42N,5.92E
2017803,1845-06-01,16.684,1.37,Dijon,France,47.42N,5.92E
2017804,1845-07-01,17.675,0.977,Dijon,France,47.42N,5.92E
2017805,1845-08-01,14.500999999999998,0.867,Dijon,France,47.42N,5.92E
2017806,1845-09-01,13.931,1.161,Dijon,France,47.42N,5.92E
2017807,1845-10-01,8.958,0.887,Dijon,France,47.42N,5.92E
2017808,1845-11-01,5.489,1.128,Dijon,France,47.42N,5.92E
2017809,1845-12-01,2.3819999999999997,2.573,Dijon,France,47.42N,5.92E
2017810,1846-01-01,1.102,2.372,Dijon,France,47.42N,5.92E
2017811,1846-02-01,4.051,1.803,Dijon,France,47.42N,5.92E
2017812,1846-03-01,5.922000000000001,1.489,Dijon,France,47.42N,5.92E
2017813,1846-04-01,8.509,1.535,Dijon,France,47.42N,5.92E
2017814,1846-05-01,13.083,2.131,Dijon,France,47.42N,5.92E
2017815,1846-06-01,19.141,1.942,Dijon,France,47.42N,5.92E
2017816,1846-07-01,19.567,2.181,Dijon,France,47.42N,5.92E
2017817,1846-08-01,18.962,1.683,Dijon,France,47.42N,5.92E
2017818,1846-09-01,15.39,1.921,Dijon,France,47.42N,5.92E
2017819,1846-10-01,9.167,1.039,Dijon,France,47.42N,5.92E
2017820,1846-11-01,3.6010000000000004,1.818,Dijon,France,47.42N,5.92E
2017821,1846-12-01,-3.369,0.8029999999999999,Dijon,France,47.42N,5.92E
2017822,1847-01-01,-0.6819999999999999,5.895,Dijon,France,47.42N,5.92E
2017823,1847-02-01,-0.2529999999999999,0.722,Dijon,France,47.42N,5.92E
2017824,1847-03-01,3.0580000000000003,2.403,Dijon,France,47.42N,5.92E
2017825,1847-04-01,5.869999999999999,1.09,Dijon,France,47.42N,5.92E
2017826,1847-05-01,14.752,0.913,Dijon,France,47.42N,5.92E
2017827,1847-06-01,14.242,1.888,Dijon,France,47.42N,5.92E
2017828,1847-07-01,19.108,1.704,Dijon,France,47.42N,5.92E
2017829,1847-08-01,17.605999999999995,1.509,Dijon,France,47.42N,5.92E
2017830,1847-09-01,12.07,0.917,Dijon,France,47.42N,5.92E
2017831,1847-10-01,8.703,0.6970000000000001,Dijon,France,47.42N,5.92E
2017832,1847-11-01,4.256,0.873,Dijon,France,47.42N,5.92E
2017833,1847-12-01,-0.234,1.601,Dijon,France,47.42N,5.92E
2017834,1848-01-01,-5.093999999999999,1.383,Dijon,France,47.42N,5.92E
2017835,1848-02-01,3.18,1.362,Dijon,France,47.42N,5.92E
2017836,1848-03-01,4.886,0.879,Dijon,France,47.42N,5.92E
2017837,1848-04-01,9.408,1.1,Dijon,France,47.42N,5.92E
2017838,1848-05-01,13.9,1.6909999999999998,Dijon,France,47.42N,5.92E
2017839,1848-06-01,16.258,2.189,Dijon,France,47.42N,5.92E
2017840,1848-07-01,17.956,2.334,Dijon,France,47.42N,5.92E
2017841,1848-08-01,17.032999999999998,1.6869999999999998,Dijon,France,47.42N,5.92E
2017842,1848-09-01,12.919,1.501,Dijon,France,47.42N,5.92E
2017843,1848-10-01,9.154,1.081,Dijon,France,47.42N,5.92E
2017844,1848-11-01,2.754,0.8740000000000001,Dijon,France,47.42N,5.92E
2017845,1848-12-01,1.335,1.654,Dijon,France,47.42N,5.92E
2017846,1849-01-01,1.213,1.503,Dijon,France,47.42N,5.92E
2017847,1849-02-01,3.216,1.132,Dijon,France,47.42N,5.92E
2017848,1849-03-01,3.3939999999999997,1.899,Dijon,France,47.42N,5.92E
2017849,1849-04-01,6.3420000000000005,1.496,Dijon,France,47.42N,5.92E
2017850,1849-05-01,13.083,0.687,Dijon,France,47.42N,5.92E
2017851,1849-06-01,17.497,1.644,Dijon,France,47.42N,5.92E
2017852,1849-07-01,17.927,1.025,Dijon,France,47.42N,5.92E
2017853,1849-08-01,16.148,1.111,Dijon,France,47.42N,5.92E
2017854,1849-09-01,13.923,1.206,Dijon,France,47.42N,5.92E
2017855,1849-10-01,9.709,1.168,Dijon,France,47.42N,5.92E
2017856,1849-11-01,2.7,1.585,Dijon,France,47.42N,5.92E
2017857,1849-12-01,-0.5169999999999999,1.209,Dijon,France,47.42N,5.92E
2017858,1850-01-01,-3.603,1.288,Dijon,France,47.42N,5.92E
2017859,1850-02-01,4.048,1.416,Dijon,France,47.42N,5.92E
2017860,1850-03-01,2.515,2.969,Dijon,France,47.42N,5.92E
2017861,1850-04-01,8.251999999999999,1.884,Dijon,France,47.42N,5.92E
2017862,1850-05-01,10.771,0.809,Dijon,France,47.42N,5.92E
2017863,1850-06-01,16.517,1.001,Dijon,France,47.42N,5.92E
2017864,1850-07-01,17.483,0.96,Dijon,France,47.42N,5.92E
2017865,1850-08-01,16.2,1.018,Dijon,France,47.42N,5.92E
2017866,1850-09-01,12.015999999999998,0.901,Dijon,France,47.42N,5.92E
2017867,1850-10-01,6.547999999999999,0.979,Dijon,France,47.42N,5.92E
2017868,1850-11-01,5.7029999999999985,2.008,Dijon,France,47.42N,5.92E
2017869,1850-12-01,0.8909999999999999,1.154,Dijon,France,47.42N,5.92E
2017870,1851-01-01,1.15,0.489,Dijon,France,47.42N,5.92E
2017871,1851-02-01,1.1700000000000002,0.86,Dijon,France,47.42N,5.92E
2017872,1851-03-01,3.724,1.367,Dijon,France,47.42N,5.92E
2017873,1851-04-01,8.385,1.692,Dijon,France,47.42N,5.92E
2017874,1851-05-01,9.757,1.277,Dijon,France,47.42N,5.92E
2017875,1851-06-01,16.695,1.246,Dijon,France,47.42N,5.92E
2017876,1851-07-01,16.879,1.642,Dijon,France,47.42N,5.92E
2017877,1851-08-01,17.046999999999993,1.523,Dijon,France,47.42N,5.92E
2017878,1851-09-01,11.54,1.248,Dijon,France,47.42N,5.92E
2017879,1851-10-01,9.099,2.378,Dijon,France,47.42N,5.92E
2017880,1851-11-01,0.4399999999999995,1.394,Dijon,France,47.42N,5.92E
2017881,1851-12-01,-0.899,4.379,Dijon,France,47.42N,5.92E
2017882,1852-01-01,2.06,2.6839999999999997,Dijon,France,47.42N,5.92E
2017883,1852-02-01,1.935,1.124,Dijon,France,47.42N,5.92E
2017884,1852-03-01,2.853,1.197,Dijon,France,47.42N,5.92E
2017885,1852-04-01,7.1370000000000005,1.6130000000000002,Dijon,France,47.42N,5.92E
2017886,1852-05-01,12.726,1.194,Dijon,France,47.42N,5.92E
2017887,1852-06-01,14.936,0.691,Dijon,France,47.42N,5.92E
2017888,1852-07-01,19.663,1.571,Dijon,France,47.42N,5.92E
2017889,1852-08-01,16.698999999999998,1.334,Dijon,France,47.42N,5.92E
2017890,1852-09-01,13.148,1.168,Dijon,France,47.42N,5.92E
2017891,1852-10-01,7.869,1.14,Dijon,France,47.42N,5.92E
2017892,1852-11-01,7.55,1.556,Dijon,France,47.42N,5.92E
2017893,1852-12-01,4.368,1.756,Dijon,France,47.42N,5.92E
2017894,1853-01-01,2.957,1.334,Dijon,France,47.42N,5.92E
2017895,1853-02-01,-1.1089999999999998,1.182,Dijon,France,47.42N,5.92E
2017896,1853-03-01,0.3179999999999996,1.469,Dijon,France,47.42N,5.92E
2017897,1853-04-01,6.733,1.092,Dijon,France,47.42N,5.92E
2017898,1853-05-01,11.344,0.858,Dijon,France,47.42N,5.92E
2017899,1853-06-01,15.247,0.725,Dijon,France,47.42N,5.92E
2017900,1853-07-01,18.009999999999994,0.72,Dijon,France,47.42N,5.92E
2017901,1853-08-01,17.455,0.967,Dijon,France,47.42N,5.92E
2017902,1853-09-01,13.126,0.83,Dijon,France,47.42N,5.92E
2017903,1853-10-01,9.182,1.012,Dijon,France,47.42N,5.92E
2017904,1853-11-01,3.845,1.844,Dijon,France,47.42N,5.92E
2017905,1853-12-01,-3.715,1.517,Dijon,France,47.42N,5.92E
2017906,1854-01-01,0.069,2.174,Dijon,France,47.42N,5.92E
2017907,1854-02-01,-0.6679999999999999,1.5619999999999998,Dijon,France,47.42N,5.92E
2017908,1854-03-01,4.814,1.48,Dijon,France,47.42N,5.92E
2017909,1854-04-01,9.069,1.051,Dijon,France,47.42N,5.92E
2017910,1854-05-01,12.005,0.6990000000000001,Dijon,France,47.42N,5.92E
2017911,1854-06-01,14.738,1.722,Dijon,France,47.42N,5.92E
2017912,1854-07-01,17.826,1.016,Dijon,France,47.42N,5.92E
2017913,1854-08-01,16.348,1.334,Dijon,France,47.42N,5.92E
2017914,1854-09-01,14.373,1.0759999999999998,Dijon,France,47.42N,5.92E
2017915,1854-10-01,9.463,0.933,Dijon,France,47.42N,5.92E
2017916,1854-11-01,2.045,1.3019999999999998,Dijon,France,47.42N,5.92E
2017917,1854-12-01,1.514,2.901,Dijon,France,47.42N,5.92E
2017918,1855-01-01,-3.097,1.806,Dijon,France,47.42N,5.92E
2017919,1855-02-01,-0.7749999999999997,2.114,Dijon,France,47.42N,5.92E
2017920,1855-03-01,3.377,1.202,Dijon,France,47.42N,5.92E
2017921,1855-04-01,7.313999999999999,1.249,Dijon,France,47.42N,5.92E
2017922,1855-05-01,10.461,1.202,Dijon,France,47.42N,5.92E
2017923,1855-06-01,15.135,0.94,Dijon,France,47.42N,5.92E
2017924,1855-07-01,17.171,0.976,Dijon,France,47.42N,5.92E
2017925,1855-08-01,18.228,0.58,Dijon,France,47.42N,5.92E
2017926,1855-09-01,13.997,0.517,Dijon,France,47.42N,5.92E
2017927,1855-10-01,10.518,0.931,Dijon,France,47.42N,5.92E
2017928,1855-11-01,2.673,0.6759999999999999,Dijon,France,47.42N,5.92E
2017929,1855-12-01,-2.79,2.5860000000000003,Dijon,France,47.42N,5.92E
2017930,1856-01-01,1.4240000000000002,0.991,Dijon,France,47.42N,5.92E
2017931,1856-02-01,3.225,1.497,Dijon,France,47.42N,5.92E
2017932,1856-03-01,3.877,1.494,Dijon,France,47.42N,5.92E
2017933,1856-04-01,8.857000000000001,0.83,Dijon,France,47.42N,5.92E
2017934,1856-05-01,10.387,1.672,Dijon,France,47.42N,5.92E
2017935,1856-06-01,16.27,1.843,Dijon,France,47.42N,5.92E
2017936,1856-07-01,16.813,0.644,Dijon,France,47.42N,5.92E
2017937,1856-08-01,18.821,1.411,Dijon,France,47.42N,5.92E
2017938,1856-09-01,12.526,1.4,Dijon,France,47.42N,5.92E
2017939,1856-10-01,9.461,0.946,Dijon,France,47.42N,5.92E
2017940,1856-11-01,1.1199999999999997,1.028,Dijon,France,47.42N,5.92E
2017941,1856-12-01,0.8540000000000001,1.7180000000000002,Dijon,France,47.42N,5.92E
2017942,1857-01-01,-1.093,1.608,Dijon,France,47.42N,5.92E
2017943,1857-02-01,0.14700000000000002,2.01,Dijon,France,47.42N,5.92E
2017944,1857-03-01,3.923,1.033,Dijon,France,47.42N,5.92E
2017945,1857-04-01,7.193,0.49700000000000005,Dijon,France,47.42N,5.92E
2017946,1857-05-01,12.688,1.197,Dijon,France,47.42N,5.92E
2017947,1857-06-01,15.689,0.846,Dijon,France,47.42N,5.92E
2017948,1857-07-01,19.305999999999997,0.871,Dijon,France,47.42N,5.92E
2017949,1857-08-01,18.278,1.246,Dijon,France,47.42N,5.92E
2017950,1857-09-01,15.220999999999998,0.815,Dijon,France,47.42N,5.92E
2017951,1857-10-01,10.169,1.246,Dijon,France,47.42N,5.92E
2017952,1857-11-01,4.632,0.823,Dijon,France,47.42N,5.92E
2017953,1857-12-01,1.061,1.575,Dijon,France,47.42N,5.92E
2017954,1858-01-01,-3.512,2.042,Dijon,France,47.42N,5.92E
2017955,1858-02-01,-1.1819999999999995,0.88,Dijon,France,47.42N,5.92E
2017956,1858-03-01,3.373,1.29,Dijon,France,47.42N,5.92E
2017957,1858-04-01,9.544,1.445,Dijon,France,47.42N,5.92E
2017958,1858-05-01,10.557,1.287,Dijon,France,47.42N,5.92E
2017959,1858-06-01,19.03,1.063,Dijon,France,47.42N,5.92E
2017960,1858-07-01,16.403,1.223,Dijon,France,47.42N,5.92E
2017961,1858-08-01,16.316,0.953,Dijon,France,47.42N,5.92E
2017962,1858-09-01,15.649,0.897,Dijon,France,47.42N,5.92E
2017963,1858-10-01,9.485,1.001,Dijon,France,47.42N,5.92E
2017964,1858-11-01,0.8139999999999996,1.036,Dijon,France,47.42N,5.92E
2017965,1858-12-01,0.955,1.208,Dijon,France,47.42N,5.92E
2017966,1859-01-01,-0.418,0.8320000000000001,Dijon,France,47.42N,5.92E
2017967,1859-02-01,2.146,1.077,Dijon,France,47.42N,5.92E
2017968,1859-03-01,6.569,1.035,Dijon,France,47.42N,5.92E
2017969,1859-04-01,8.530999999999999,0.913,Dijon,France,47.42N,5.92E
2017970,1859-05-01,12.352,0.81,Dijon,France,47.42N,5.92E
2017971,1859-06-01,16.14,1.112,Dijon,France,47.42N,5.92E
2017972,1859-07-01,21.366999999999997,0.7859999999999999,Dijon,France,47.42N,5.92E
2017973,1859-08-01,19.526,0.578,Dijon,France,47.42N,5.92E
2017974,1859-09-01,13.974,0.426,Dijon,France,47.42N,5.92E
2017975,1859-10-01,10.671,0.792,Dijon,France,47.42N,5.92E
2017976,1859-11-01,3.536,1.3730000000000002,Dijon,France,47.42N,5.92E
2017977,1859-12-01,-2.035,1.626,Dijon,France,47.42N,5.92E
2017978,1860-01-01,2.033,1.558,Dijon,France,47.42N,5.92E
2017979,1860-02-01,-1.842,0.852,Dijon,France,47.42N,5.92E
2017980,1860-03-01,2.521,2.063,Dijon,France,47.42N,5.92E
2017981,1860-04-01,6.077000000000001,1.08,Dijon,France,47.42N,5.92E
2017982,1860-05-01,13.166,0.7440000000000001,Dijon,France,47.42N,5.92E
2017983,1860-06-01,15.019,0.6,Dijon,France,47.42N,5.92E
2017984,1860-07-01,15.425999999999998,0.588,Dijon,France,47.42N,5.92E
2017985,1860-08-01,15.662999999999998,0.8640000000000001,Dijon,France,47.42N,5.92E
2017986,1860-09-01,12.682,0.546,Dijon,France,47.42N,5.92E
2017987,1860-10-01,8.619,0.642,Dijon,France,47.42N,5.92E
2017988,1860-11-01,2.26,0.804,Dijon,France,47.42N,5.92E
2017989,1860-12-01,-0.04600000000000004,1.251,Dijon,France,47.42N,5.92E
2017990,1861-01-01,-3.681,1.535,Dijon,France,47.42N,5.92E
2017991,1861-02-01,3.003,1.069,Dijon,France,47.42N,5.92E
2017992,1861-03-01,4.925,0.52,Dijon,France,47.42N,5.92E
2017993,1861-04-01,7.0619999999999985,0.969,Dijon,France,47.42N,5.92E
2017994,1861-05-01,11.489,0.778,Dijon,France,47.42N,5.92E
2017995,1861-06-01,16.855999999999998,1.921,Dijon,France,47.42N,5.92E
2017996,1861-07-01,17.003,1.143,Dijon,France,47.42N,5.92E
2017997,1861-08-01,19.183,0.6970000000000001,Dijon,France,47.42N,5.92E
2017998,1861-09-01,14.191,0.528,Dijon,France,47.42N,5.92E
2017999,1861-10-01,10.903,0.5539999999999999,Dijon,France,47.42N,5.92E
2018000,1861-11-01,4.431,1.558,Dijon,France,47.42N,5.92E
2018001,1861-12-01,0.2890000000000001,2.097,Dijon,France,47.42N,5.92E
2018002,1862-01-01,-0.29,1.232,Dijon,France,47.42N,5.92E
2018003,1862-02-01,1.924,1.028,Dijon,France,47.42N,5.92E
2018004,1862-03-01,6.795,0.478,Dijon,France,47.42N,5.92E
2018005,1862-04-01,10.347,0.907,Dijon,France,47.42N,5.92E
2018006,1862-05-01,14.344,1.638,Dijon,France,47.42N,5.92E
2018007,1862-06-01,14.92,1.247,Dijon,France,47.42N,5.92E
2018008,1862-07-01,18.073,1.021,Dijon,France,47.42N,5.92E
2018009,1862-08-01,16.512999999999998,1.124,Dijon,France,47.42N,5.92E
2018010,1862-09-01,14.345999999999998,1.227,Dijon,France,47.42N,5.92E
2018011,1862-10-01,10.538,1.244,Dijon,France,47.42N,5.92E
2018012,1862-11-01,3.992,1.008,Dijon,France,47.42N,5.92E
2018013,1862-12-01,1.517,1.48,Dijon,France,47.42N,5.92E
2018014,1863-01-01,1.827,2.251,Dijon,France,47.42N,5.92E
2018015,1863-02-01,1.768,2.795,Dijon,France,47.42N,5.92E
2018016,1863-03-01,4.343999999999999,0.43700000000000006,Dijon,France,47.42N,5.92E
2018017,1863-04-01,9.102,1.466,Dijon,France,47.42N,5.92E
2018018,1863-05-01,12.901,0.994,Dijon,France,47.42N,5.92E
2018019,1863-06-01,15.922,1.3869999999999998,Dijon,France,47.42N,5.92E
2018020,1863-07-01,17.488,1.233,Dijon,France,47.42N,5.92E
2018021,1863-08-01,18.689,0.899,Dijon,France,47.42N,5.92E
2018022,1863-09-01,12.543,0.632,Dijon,France,47.42N,5.92E
2018023,1863-10-01,10.16,0.889,Dijon,France,47.42N,5.92E
2018024,1863-11-01,4.658,0.736,Dijon,France,47.42N,5.92E
2018025,1863-12-01,1.973,1.436,Dijon,France,47.42N,5.92E
2018026,1864-01-01,-3.3480000000000003,0.8029999999999999,Dijon,France,47.42N,5.92E
2018027,1864-02-01,-0.1499999999999997,1.614,Dijon,France,47.42N,5.92E
2018028,1864-03-01,5.382000000000001,1.064,Dijon,France,47.42N,5.92E
2018029,1864-04-01,7.677,0.931,Dijon,France,47.42N,5.92E
2018030,1864-05-01,12.38,0.639,Dijon,France,47.42N,5.92E
2018031,1864-06-01,14.694,1.07,Dijon,France,47.42N,5.92E
2018032,1864-07-01,17.592,0.807,Dijon,France,47.42N,5.92E
2018033,1864-08-01,15.88,1.05,Dijon,France,47.42N,5.92E
2018034,1864-09-01,13.479,1.3730000000000002,Dijon,France,47.42N,5.92E
2018035,1864-10-01,7.689,0.623,Dijon,France,47.42N,5.92E
2018036,1864-11-01,3.236,1.243,Dijon,France,47.42N,5.92E
2018037,1864-12-01,-2.116,1.3730000000000002,Dijon,France,47.42N,5.92E
2018038,1865-01-01,0.6459999999999999,1.665,Dijon,France,47.42N,5.92E
2018039,1865-02-01,-1.0809999999999995,1.433,Dijon,France,47.42N,5.92E
2018040,1865-03-01,0.1479999999999997,0.711,Dijon,France,47.42N,5.92E
2018041,1865-04-01,11.944,1.013,Dijon,France,47.42N,5.92E
2018042,1865-05-01,15.133,0.957,Dijon,France,47.42N,5.92E
2018043,1865-06-01,16.233,1.021,Dijon,France,47.42N,5.92E
2018044,1865-07-01,19.277,0.747,Dijon,France,47.42N,5.92E
2018045,1865-08-01,16.587999999999994,0.8420000000000001,Dijon,France,47.42N,5.92E
2018046,1865-09-01,16.585,0.763,Dijon,France,47.42N,5.92E
2018047,1865-10-01,9.807,0.784,Dijon,France,47.42N,5.92E
2018048,1865-11-01,5.517,1.067,Dijon,France,47.42N,5.92E
2018049,1865-12-01,-0.20699999999999985,1.497,Dijon,France,47.42N,5.92E
2018050,1866-01-01,3.06,0.863,Dijon,France,47.42N,5.92E
2018051,1866-02-01,4.42,1.527,Dijon,France,47.42N,5.92E
2018052,1866-03-01,4.035,1.029,Dijon,France,47.42N,5.92E
2018053,1866-04-01,9.296,0.8240000000000001,Dijon,France,47.42N,5.92E
2018054,1866-05-01,10.167000000000002,1.127,Dijon,France,47.42N,5.92E
2018055,1866-06-01,17.259,0.6729999999999999,Dijon,France,47.42N,5.92E
2018056,1866-07-01,17.468,0.944,Dijon,France,47.42N,5.92E
2018057,1866-08-01,15.349999999999998,0.968,Dijon,France,47.42N,5.92E
2018058,1866-09-01,14.312,0.44,Dijon,France,47.42N,5.92E
2018059,1866-10-01,9.11,0.677,Dijon,France,47.42N,5.92E
2018060,1866-11-01,4.585,0.8809999999999999,Dijon,France,47.42N,5.92E
2018061,1866-12-01,3.0269999999999997,0.792,Dijon,France,47.42N,5.92E
2018062,1867-01-01,-0.18600000000000003,1.319,Dijon,France,47.42N,5.92E
2018063,1867-02-01,5.1930000000000005,0.745,Dijon,France,47.42N,5.92E
2018064,1867-03-01,4.303999999999999,1.038,Dijon,France,47.42N,5.92E
2018065,1867-04-01,8.716000000000001,0.831,Dijon,France,47.42N,5.92E
2018066,1867-05-01,12.629,0.381,Dijon,France,47.42N,5.92E
2018067,1867-06-01,15.727,0.578,Dijon,France,47.42N,5.92E
2018068,1867-07-01,16.493,0.825,Dijon,France,47.42N,5.92E
2018069,1867-08-01,17.858999999999995,0.961,Dijon,France,47.42N,5.92E
2018070,1867-09-01,14.978,0.613,Dijon,France,47.42N,5.92E
2018071,1867-10-01,7.564999999999999,0.737,Dijon,France,47.42N,5.92E
2018072,1867-11-01,2.756,1.6869999999999998,Dijon,France,47.42N,5.92E
2018073,1867-12-01,-1.5470000000000002,1.914,Dijon,France,47.42N,5.92E
2018074,1868-01-01,-1.419,0.698,Dijon,France,47.42N,5.92E
2018075,1868-02-01,3.281,1.536,Dijon,France,47.42N,5.92E
2018076,1868-03-01,3.766,0.7709999999999999,Dijon,France,47.42N,5.92E
2018077,1868-04-01,7.648999999999999,1.096,Dijon,France,47.42N,5.92E
2018078,1868-05-01,16.750999999999998,0.944,Dijon,France,47.42N,5.92E
2018079,1868-06-01,17.054000000000002,0.6829999999999999,Dijon,France,47.42N,5.92E
2018080,1868-07-01,18.718,0.506,Dijon,France,47.42N,5.92E
2018081,1868-08-01,17.766,0.647,Dijon,France,47.42N,5.92E
2018082,1868-09-01,15.803,0.6829999999999999,Dijon,France,47.42N,5.92E
2018083,1868-10-01,8.961,0.987,Dijon,France,47.42N,5.92E
2018084,1868-11-01,2.447,1.13,Dijon,France,47.42N,5.92E
2018085,1868-12-01,5.872000000000001,1.324,Dijon,France,47.42N,5.92E
2018086,1869-01-01,0.04099999999999998,1.558,Dijon,France,47.42N,5.92E
2018087,1869-02-01,5.5729999999999995,1.193,Dijon,France,47.42N,5.92E
2018088,1869-03-01,1.359,0.954,Dijon,France,47.42N,5.92E
2018089,1869-04-01,9.901,1.491,Dijon,France,47.42N,5.92E
2018090,1869-05-01,13.17,0.943,Dijon,France,47.42N,5.92E
2018091,1869-06-01,13.428,0.866,Dijon,France,47.42N,5.92E
2018092,1869-07-01,19.545,0.684,Dijon,France,47.42N,5.92E
2018093,1869-08-01,15.977999999999998,0.852,Dijon,France,47.42N,5.92E
2018094,1869-09-01,14.977,0.536,Dijon,France,47.42N,5.92E
2018095,1869-10-01,7.158999999999999,0.778,Dijon,France,47.42N,5.92E
2018096,1869-11-01,4.471,0.523,Dijon,France,47.42N,5.92E
2018097,1869-12-01,-0.4549999999999999,1.252,Dijon,France,47.42N,5.92E
2018098,1870-01-01,-0.302,0.7929999999999999,Dijon,France,47.42N,5.92E
2018099,1870-02-01,-1.0329999999999997,1.279,Dijon,France,47.42N,5.92E
2018100,1870-03-01,2.965,0.8740000000000001,Dijon,France,47.42N,5.92E
2018101,1870-04-01,8.381,0.8059999999999999,Dijon,France,47.42N,5.92E
2018102,1870-05-01,13.668,0.773,Dijon,France,47.42N,5.92E
2018103,1870-06-01,16.839000000000002,1.009,Dijon,France,47.42N,5.92E
2018104,1870-07-01,19.909,0.841,Dijon,France,47.42N,5.92E
2018105,1870-08-01,15.441,0.5529999999999999,Dijon,France,47.42N,5.92E
2018106,1870-09-01,12.862,0.481,Dijon,France,47.42N,5.92E
2018107,1870-10-01,8.872,0.79,Dijon,France,47.42N,5.92E
2018108,1870-11-01,4.053999999999999,1.482,Dijon,France,47.42N,5.92E
2018109,1870-12-01,-3.525,1.328,Dijon,France,47.42N,5.92E
2018110,1871-01-01,-3.944,1.104,Dijon,France,47.42N,5.92E
2018111,1871-02-01,2.3480000000000003,1.774,Dijon,France,47.42N,5.92E
2018112,1871-03-01,5.321000000000001,0.995,Dijon,France,47.42N,5.92E
2018113,1871-04-01,8.853,0.7090000000000001,Dijon,France,47.42N,5.92E
2018114,1871-05-01,11.496,0.789,Dijon,France,47.42N,5.92E
2018115,1871-06-01,12.754,0.399,Dijon,France,47.42N,5.92E
2018116,1871-07-01,18.021,0.335,Dijon,France,47.42N,5.92E
2018117,1871-08-01,17.843999999999994,0.531,Dijon,France,47.42N,5.92E
2018118,1871-09-01,15.731,0.519,Dijon,France,47.42N,5.92E
2018119,1871-10-01,7.504999999999999,0.69,Dijon,France,47.42N,5.92E
2018120,1871-11-01,1.086,0.7559999999999999,Dijon,France,47.42N,5.92E
2018121,1871-12-01,-4.1530000000000005,1.134,Dijon,France,47.42N,5.92E
2018122,1872-01-01,0.967,1.94,Dijon,France,47.42N,5.92E
